Sat Sep 01 01:30:57 +0000 2018,#LulaNasUrnasTSE
Sat Sep 01 01:30:57 +0000 2018,"RT @Gustavoboeiraaa: Bolsonaro Presidente do Brasil

Eu: https://t.co/jqSKv0efT5"
Sat Sep 01 01:30:57 +0000 2018,RT @tarlouze: TSE se transforma em tribunal de exceção para cassar Lula; ao vivo https://t.co/1RstERU5KA
Sat Sep 01 01:30:57 +0000 2018,#LulaNasUrnasTSE
Sat Sep 01 01:30:57 +0000 2018,RT @g1: AO VIVO: Fachin vota por reconhecer candidatura de Lula à Presidência citando recomendação da ONU; siga ==&gt; https://t.co/jQzymQdoIU…
Sat Sep 01 01:30:57 +0000 2018,"RT @LuisCaval1: Lula não é um condenadinho qualquer, ele foi condenado por crimes de corrupção e lavagem de dinheiro QUANDO ERA presidente!…"
Sat Sep 01 01:30:57 +0000 2018,"RT @LuisCaval1: Essa decisão do comitê dos direitos humanos da ONU sobre a candidatura do Lula é a maior piada da face da Terra, mas o Fach…"
Sat Sep 01 01:30:58 +0000 2018,"RT @artur_slo: Mulheres, a mídia vem propagando a idéia que o gênero feminino ODEIA o Bolsonaro.
Isso é verdade?
Por favor, apresentem-se.…"
Sat Sep 01 01:30:57 +0000 2018,RT @Smith_Hays: Edson Fachin dizendo que o comitê da ONU vale alguma coisa??? ISSO É UM ABSURDO! Ainda mais para o relator da Lava Jato! Ge…
Sat Sep 01 01:30:57 +0000 2018,@HenriqueFontana Eu conheço tantas histórias reais de como a vida das pessoas melhorou depois do Lula que isso me f… https://t.co/f9VRNpx94t
Sat Sep 01 01:30:58 +0000 2018,"RT @MBLivre: URGENTE: Barroso considera ação de impugnação de @kimpkat contra Lula PROCEDENTE. Boa, Kim! #LulaInelegivel"
Sat Sep 01 01:30:58 +0000 2018,"RT @PolitzOficial: #ATENÇÃO NO #TSE:

Min. Jorge Mussi afirma que Luiz Inácio Lula da Silva está inelegível, conforme a Lei da Ficha Limpa.…"
Sat Sep 01 01:30:58 +0000 2018,"RT @dos_ronnie: Essa advogada falou muito bem e explicou de forma transparente pq Lula não é e nem poderá ser candidato...
#LulaInelegível…"
Sat Sep 01 02:14:19 +0000 2018,"RT @rehventura: Uai, aí fica difícil. Tá assumindo que não deu tempo de ler a porra toda e tá querendo julgar? https://t.co/GsyNiwGFpt"
Sat Sep 01 02:14:19 +0000 2018,RT @Estadao: URGENTE: TSE forma maioria para barrar candidatura de Lula https://t.co/AqOQz5ktHP -via @EstadaoPolitica https://t.co/MShcFaY5…
Sat Sep 01 02:14:19 +0000 2018,"Tô falando com Yan pelo célula da Duda,  bateu uma sdds deleeee💙"
Sat Sep 01 02:14:20 +0000 2018,"RT @ToniBulhoes: Não tem preço ver Ministro Barroso impugnar a candidatura de Lula, citando Alexandre Frota e Kim Kataguiri.

O Judiciário…"
Sat Sep 01 02:14:20 +0000 2018,"RT @Desesquerdizada: No TSE: Admar Gonzaga Neto confirma voto CONTRA a candidatura do criminoso Lula.
ACABOU! ACABOU! ACABOU! É TETRA! É TE…"
